time,ego_x,ego_y,ego_heading,ego_speed,ego_accel,preceding_x,preceding_y,control_throttle,control_brake,control_steer,target_waypoint_x,target_waypoint_y,lqr_delta_cmd,lqr_accel_cmd
0.1,0.0,4.440892098500626e-16,0.0,0.9800000786781311,-0.0,19.977404106078737,-1.666989224657911e-06,0.6666666865348816,0.0,-0.030806101858615875,1.0115573436453644,-2.968231469502314e-07,-0.01232244110844678,2.0
0.2,0.004355825430934601,-4.420463994847523e-12,0.0,1.960000276565552,2.0000000596046448,19.98484295744187,0.000192325181020081,0.6666666865348816,0.0,-0.03477742522954941,2.010349283308699,1.0530100782446539e-06,-0.013910970247024148,2.0
0.30000000000000004,0.011349541281589381,1.3698085729263454e-05,1.0652644360398256e-05,2.6027747205637666,2.0000000596046448,19.99016679352536,0.00025663353144622647,0.6666666865348816,0.0,-0.03451739624142647,2.010349283308699,1.0530100782446539e-06,-0.013806958657470373,2.0
0.4,0.01753230493639535,-4.4087263031400425e-06,1.3315805450275775e-05,0.2898336104687289,2.0000000596046448,19.98996982283053,0.00019621629462229784,0.0,0.4000000059604645,-0.033926453441381454,2.010349283308699,1.0530100782446539e-06,-0.013570580969206303,-2.0
0.5,0.017288525490755546,-1.0646698162197765e-05,1.4114753777327849e-05,0.17646170963032945,-1.2000000178813934,19.989012943876332,9.714497777690845e-05,0.6666666865348816,0.0,-0.04133690148591995,2.010349283308699,1.0530100782446539e-06,-0.016534761256234487,2.0
0.6,0.01614875693178419,-2.4588841180950283e-05,1.4647385995658624e-05,0.18427112884375138,2.0000000596046448,19.988259526153442,1.692598097791098e-05,0.6666666865348816,0.0,-0.04953758791089058,3.009122148299383,1.01662729834473e-06,-0.01981503517219837,2.0
0.7,0.015281264923117988,-4.1828366427854036e-05,1.4647385995658624e-05,0.11772868529309723,2.0000000596046448,20.027945101367223,-6.154549230541484e-05,0.6666666865348816,0.0,-0.049456000328063965,3.009122148299383,1.01662729834473e-06,-0.019782399805573437,2.0
0.7999999999999999,0.014789529749634767,-5.0057487901877806e-05,1.518001821354531e-05,0.06408728862110008,2.0000000596046448,20.196683223816976,-0.00016362316530549315,0.6666666865348816,0.0,-0.049633629620075226,3.009122148299383,1.01662729834473e-06,-0.019853451736449153,2.0
0.8999999999999999,0.09110542358865814,-0.002015514766746218,-0.0016168050977869441,1.4008510730907826,2.0000000596046448,20.443926324524995,-0.000273641111863121,0.6666666865348816,0.0,-0.029222341254353523,3.009122148299383,1.01662729834473e-06,-0.011688936463470752,2.0
0.9999999999999999,0.2756442713473177,-0.005601590836262549,-0.003647998061190094,2.166784082624051,2.0000000596046448,20.74345505926594,-0.00046563869578153394,0.6666666865348816,0.0,-0.0126411784440279,3.009122148299383,1.01662729834473e-06,-0.0050564714287474055,2.0
1.0999999999999999,0.5239177527814434,-0.008630190939451943,-0.005249356824655216,2.715453595628295,2.0000000596046448,21.062194104099987,-0.0003544041632368433,0.6666666865348816,0.0,0.0023651064839214087,3.009122148299383,1.01662729834473e-06,0.0009460425558884049,2.0
1.2,0.8200124759230221,-0.010333590449692398,-0.005352421158841381,3.1543520150126705,2.0000000596046448,21.370176065066943,-0.0006111444522440834,0.6666666865348816,0.0,0.008188795298337936,3.009122148299383,1.01662729834473e-06,0.003275518133730848,2.0
1.3,1.157455680309596,-0.01088933583794649,-0.0044224453061856295,3.566697689782047,2.0000000596046448,21.658513305444885,-0.0005710283346516132,0.6666666865348816,0.0,0.0010549944126978517,4.007929401875657,5.896033923313837e-07,0.0004219977472797193,2.0
1.4000000000000001,1.5355595518075802,-0.011978754071146014,-0.004070908042295152,3.9651173601805394,2.0000000596046448,21.928732672071277,-0.0002892254683795059,0.6666666865348816,0.0,0.004418684635311365,4.007929401875657,5.896033923313837e-07,0.0017674738132946416,2.0
1.5000000000000002,1.9520791173983127,-0.012841475590383844,-0.003465837842629327,4.339303125373476,2.0000000596046448,22.1883698310925,-0.0005162222921146764,0.6666666865348816,0.0,0.006296107545495033,4.007929401875657,5.896033923313837e-07,0.0025184429570163677,2.0
1.6000000000000003,2.405025077542575,-0.012992362158005477,-0.002464489272758996,4.697185456375889,2.0000000596046448,22.455292279281963,-0.0004785307582626519,0.6666666865348816,0.0,-0.0011860441882163286,5.0067481139044645,1.6257947699216402e-07,-0.0004744176861271182,2.0
1.7000000000000004,2.893119275197108,-0.013946204265400386,-0.002376871272895542,5.0458226573032645,2.0000000596046448,22.747367755111114,-0.0003802970377373427,0.6666666865348816,0.0,0.0038955905474722385,5.0067481139044645,1.6257947699216402e-07,0.0015582362058724946,2.0
1.8000000000000005,3.4109147040967116,-0.014499723473746506,-0.0017715347571201079,5.202681261059242,2.0000000596046448,23.045520271192032,-0.00037578743105415313,0.6666666865348816,0.0,-0.00172684364952147,6.00557831173289,-2.6444445211382117e-07,-0.0006907374554356286,2.0
1.9000000000000006,3.931863862490033,-0.015326334085529858,-0.0017784589759548552,5.238373519375658,2.0000000596046448,23.32815575797636,-0.0004608358529853973,0.6666666865348816,0.0,0.0026151465717703104,6.00557831173289,-2.6444445211382117e-07,0.0010460586724554742,2.0
2.0000000000000004,4.464343152907631,-0.01595506416083925,-0.0015057512803302586,5.407282195358375,2.0000000596046448,23.594049351413275,-0.0008703278527852909,0.6666666865348816,0.0,0.0001564257690915838,7.004419995360976,-6.91468393210215e-07,6.257030865802876e-05,2.0
2.1000000000000005,5.018391607683554,-0.01652702222954172,-0.001380316392987524,5.655981512213859,2.0000000596046448,23.85646029708144,-0.0003132816305793096,0.6666666865348816,0.0,1.0,8.003273137441525,-1.1184923454088391e-06,0.4,2.0
2.2000000000000006,5.601587593845807,0.0032684826518778465,0.01579014841918891,6.076376808167384,2.0000000596046448,24.130724865509706,-0.000550951380536846,0.0,0.4000000059604645,0.7642055749893188,8.003273137441525,-1.1184923454088391e-06,0.30568223488533486,-2.0
2.3000000000000007,6.198276915476654,0.08758860208044394,0.07627905889037656,5.977122430674393,-1.2000000178813934,24.420081321438758,5.5236747327214175e-06,0.0,0.4000000059604645,0.13465169072151184,9.002137792668918,-1.5455163073774258e-06,0.05386067903877482,-2.0
2.400000000000001,6.770480481367798,0.21178687958650722,0.14089027641289809,5.827608123486734,-1.2000000178813934,24.703684394588393,-0.00014759483914872362,0.6666666865348816,0.0,-0.6962918043136597,9.002137792668918,-1.5455163073774258e-06,-0.2785167211413872,2.0
2.500000000000001,7.328695112783279,0.3087867567174909,0.1535288399980872,5.563473796235035,2.0000000596046448,24.97302971404524,0.00045227664856217764,0.0,0.2654302418231964,-1.0,10.001013906348774,-1.972540283112778e-06,-0.4,-1.3271511719708533
2.600000000000001,7.864093052538735,0.34129960877137533,0.11081280137765193,5.231726795770934,-0.7962907254695892,25.236913924813877,0.000213474590340601,0.0,0.4000000059604645,-1.0,10.001013906348774,-1.972540283112778e-06,-0.4,-2.0
2.700000000000001,8.320434204086524,0.2963082728507782,0.02090474929268593,4.068218668540834,-1.2000000178813934,25.508331794548553,0.0003550790849038421,0.0,0.4000000059604645,-0.5377151966094971,12.000904305536153,-6.241545422724926e-07,-0.2150860893445492,-2.0
